Serial Port,Voltage (V),Average X,Average Y,Average Z
COM16,0.0905,-34.78,-16.53,-82.68
COM18,0.0905,-25.12,29.92,-36.34
COM19,0.0905,-16.45,-15.87,-22.13
COM20,0.0905,25.02,-56.95,-41.4
COM21,0.0905,6.15,31.74,-63.85
COM16,0.0783,-34.92,-17.77,-81.01
COM18,0.0783,-25.43,29.91,-37.32
COM19,0.0783,-16.11,-15.55,-26.13
COM20,0.0783,24.66,-56.73,-45.25
COM21,0.0783,6.75,31.68,-61.41
COM16,0.1743,-36.52,-5.68,-92.89
COM18,0.1743,-10.93,32.44,-27.94
COM19,0.1743,-64.83,-10.47,4.02
COM20,0.1743,-16.86,-55.17,-15.79
COM21,0.1743,-43.14,33.63,-88.52
COM16,0.5674,-31.32,65.09,-140.83
COM18,0.5674,-16.48,27.08,-17.22
COM19,0.5674,-20.81,60.99,123.32
COM20,0.5674,24.5,11.67,101.32
COM21,0.5674,-30.75,50.35,-131.26
COM16,0.0461,-35.53,-20.09,-77.16
COM18,0.0461,-26.36,28.81,-40.65
COM19,0.0461,-15.76,-16.71,-36.32
COM20,0.0461,24.56,-57.01,-54.2
COM21,0.0461,7.76,31.86,-56.86
COM16,0.1358,-37.07,-8.77,-87.93
COM18,0.1358,-12.31,31.57,-30.98
COM19,0.1358,-64.21,-10.97,-8.78
COM20,0.1358,-17.27,-55.53,-27.53
COM21,0.1358,-41.49,33.95,-82.81
COM16,0.3327,-32.74,42.97,-95.59
COM18,0.3327,-12.23,21.55,-34.88
COM19,0.3327,-64.7,60.52,50.6
COM20,0.3327,-19.96,10.92,31.1
COM21,0.3327,-64.72,51.86,-106.14
COM16,0.5038,-34.82,63.02,-130.7
COM18,0.5038,-6.72,26.45,-20.99
COM19,0.5038,-67.4,63.97,103.76
COM20,0.5038,-18.22,11.98,82.54
COM21,0.5038,-72.26,52.14,-133.08
COM16,0.6123,-29.84,30.76,-139.71
COM18,0.6123,3.71,44.83,10.17
COM19,0.6123,-71.69,-1.61,138.2
COM20,0.6123,-12.77,-52.66,114.73
COM21,0.6123,-62.36,34.38,-156.68
COM16,0.4643,-34.89,55.46,-126.27
COM18,0.4643,-8.32,25.3,-23.38
COM19,0.4643,-67.38,62.79,90.78
COM20,0.4643,-18.98,11.89,70.81
COM21,0.4643,-70.56,52.23,-127.22
COM16,0.4722,-34.32,21.72,-135.81
COM18,0.4722,-1.23,40.71,-2.63
COM19,0.4722,-69.49,-4.62,94.7
COM20,0.4722,-14.19,-53.46,72.87
COM21,0.4722,-56.08,34.2,-134.93
COM16,0.5932,-33.98,70.75,-143.68
COM18,0.5932,-4.47,28.61,-12.68
COM19,0.5932,-69.08,65.68,131.55
COM20,0.5932,-17.93,12.83,109.54
COM21,0.5932,-76.08,52.07,-147.18
COM16,0.5068,-33.66,28.41,-139.93
COM18,0.5068,1.71,41.59,1.29
COM19,0.5068,-70.07,-4.09,105.38
COM20,0.5068,-13.96,-53.61,83.18
COM21,0.5068,-57.45,34.35,-140.63
COM16,0.1549,-34.59,-10.2,-92.28
COM18,0.1549,-22.85,32.17,-31.11
COM19,0.1549,-17.07,-14.55,-2.65
COM20,0.1549,24.92,-56.37,-22.56
COM21,0.1549,2.86,31.91,-74.06
COM16,0.0732,-34.76,-18.02,-80.77
COM18,0.0732,-25.52,29.93,-38.38
COM19,0.0732,-15.6,-15.98,-27.87
COM20,0.0732,24.45,-57.32,-46.84
COM21,0.0732,6.58,31.75,-61.63
COM16,0.4152,-31.64,13.66,-129.46
COM18,0.4152,-14.87,38.83,-9.82
COM19,0.4152,-21.42,-9.22,77.19
COM20,0.4152,27.62,-54.58,55.5
COM21,0.4152,-9.29,32.4,-114.96
COM16,0.0291,-35.05,-21.61,-75.39
COM18,0.0291,-26.75,28.32,-41.74
COM19,0.0291,-15.51,-16.75,-40.97
COM20,0.0291,23.62,-57.11,-59.39
COM21,0.0291,8.9,31.74,-54.99
COM16,0.5329,-34.15,65.35,-136.52
COM18,0.5329,-6.7,26.97,-17.68
COM19,0.5329,-68.31,64.46,112.48
COM20,0.5329,-18.09,12.23,90.92
COM21,0.5329,-73.24,52.0,-138.36
COM16,0.58,-31.15,65.92,-143.17
COM18,0.58,-16.01,28.23,-15.98
COM19,0.58,-21.26,61.4,127.34
COM20,0.58,24.79,11.51,104.7
COM21,0.58,-31.16,50.41,-133.86
COM16,0.4001,-32.26,49.82,-117.08
COM18,0.4001,-21.73,23.11,-31.06
COM19,0.4001,-18.51,57.34,71.34
COM20,0.4001,23.03,10.38,50.6
COM21,0.4001,-23.31,49.84,-105.22
COM16,0.6283,-33.03,73.81,-148.12
COM18,0.6283,-3.31,29.3,-10.08
COM19,0.6283,-69.87,66.35,141.88
COM20,0.6283,-17.05,13.06,120.77
COM21,0.6283,-77.64,52.06,-152.97
COM16,0.1896,-37.12,34.8,-85.78
COM18,0.1896,-16.86,18.08,-46.12
COM19,0.1896,-62.5,57.05,6.17
COM20,0.1896,-21.41,9.88,-12.78
COM21,0.1896,-57.98,51.64,-84.23
COM16,0.5826,-33.34,69.61,-141.99
COM18,0.5826,-4.58,28.46,-14.04
COM19,0.5826,-68.77,65.21,127.86
COM20,0.5826,-17.4,12.26,106.38
COM21,0.5826,-75.56,52.02,-145.88
COM16,0.461,-33.99,20.13,-133.92
COM18,0.461,-2.14,40.39,-3.57
COM19,0.461,-69.4,-5.23,90.82
COM20,0.461,-14.15,-54.16,70.12
COM21,0.461,-55.18,33.64,-133.54
COM16,0.2589,-34.17,35.6,-100.72
COM18,0.2589,-26.05,19.6,-42.53
COM19,0.2589,-16.17,54.76,26.95
COM20,0.2589,21.78,8.95,7.74
COM21,0.2589,-17.03,49.86,-83.03
COM16,0.4091,-31.81,12.47,-128.04
COM18,0.4091,-14.73,38.74,-9.87
COM19,0.4091,-21.44,-9.87,75.15
COM20,0.4091,27.42,-55.35,53.83
COM21,0.4091,-8.85,31.78,-113.85
COM16,0.4321,-32.57,52.64,-121.42
COM18,0.4321,-20.56,24.07,-28.25
COM19,0.4321,-18.94,58.56,81.38
COM20,0.4321,23.59,10.2,60.73
COM21,0.4321,-24.76,50.03,-110.51
COM16,0.6841,-29.49,36.95,-166.46
COM18,0.6841,-6.12,46.37,14.19
COM19,0.6841,-25.87,-3.93,159.93
COM20,0.6841,30.31,-53.23,136.0
COM21,0.6841,-20.8,32.31,-156.45
COM16,0.487,-31.84,57.59,-129.73
COM18,0.487,-18.55,25.53,-23.84
COM19,0.487,-20.25,59.4,98.52
COM20,0.487,23.9,10.75,77.04
COM21,0.487,-26.99,50.01,-117.33
COM16,0.5707,-30.32,26.77,-150.55
COM18,0.5707,-9.75,43.2,4.74
COM19,0.5707,-24.39,-6.32,125.28
COM20,0.5707,28.6,-54.1,102.05
COM21,0.5707,-15.97,32.09,-139.12
COM16,0.3648,-34.77,11.85,-119.98
COM18,0.3648,-5.01,37.83,-11.68
COM19,0.3648,-68.01,-6.42,62.13
COM20,0.3648,-15.04,-54.36,41.43
COM21,0.3648,-51.03,33.62,-117.69
COM16,0.4406,-34.74,56.76,-120.67
COM18,0.4406,-9.08,24.86,-25.58
COM19,0.4406,-66.72,62.69,84.25
COM20,0.4406,-19.25,11.44,63.28
COM21,0.4406,-69.14,51.61,-123.23
COM16,0.5508,-34.11,66.58,-136.82
COM18,0.5508,-5.79,28.08,-16.55
COM19,0.5508,-68.56,64.96,117.79
COM20,0.5508,-18.0,12.16,96.28
COM21,0.5508,-73.79,51.99,-140.13
COM16,0.3996,-32.72,49.68,-116.52
COM18,0.3996,-21.38,23.59,-31.27
COM19,0.3996,-18.46,57.74,71.32
COM20,0.3996,23.33,9.98,50.41
COM21,0.3996,-23.27,49.53,-104.44
COM16,0.0005,-36.03,14.51,-60.18
COM18,0.0005,-33.92,12.74,-64.02
COM19,0.0005,-12.01,49.56,-52.62
COM20,0.0005,19.44,7.67,-70.12
COM21,0.0005,-5.46,49.33,-43.07
COM16,0.2549,-36.28,40.11,-94.47
COM18,0.2549,-14.86,19.78,-41.05
COM19,0.2549,-63.34,58.55,26.62
COM20,0.2549,-20.75,10.56,8.04
COM21,0.2549,-60.77,51.38,-94.33
COM16,0.337,-35.52,47.48,-106.77
COM18,0.337,-12.41,21.81,-34.29
COM19,0.337,-65.19,60.64,51.34
COM20,0.337,-20.24,10.96,32.16
COM21,0.337,-64.59,51.37,-106.7
COM16,0.384,-35.2,51.09,-112.88
COM18,0.384,-10.57,23.31,-30.18
COM19,0.384,-59.05,55.08,59.43
COM20,0.384,-19.87,11.27,46.79
COM21,0.384,-66.38,51.55,-114.2
COM16,0.3301,-32.3,4.79,-116.77
COM18,0.3301,-17.24,37.04,-16.39
COM19,0.3301,-20.17,-11.78,51.34
COM20,0.3301,26.74,-56.01,30.97
COM21,0.3301,-5.2,31.85,-101.64
COM16,0.1961,-34.28,31.61,-88.49
COM18,0.1961,-28.0,18.2,-47.71
COM19,0.1961,-15.08,53.35,7.82
COM20,0.1961,21.23,8.96,-11.16
COM21,0.1961,-13.99,49.71,-74.2
COM16,0.2677,-33.75,37.57,-98.01
COM18,0.2677,-26.06,20.01,-41.78
COM19,0.2677,-16.16,54.68,30.01
COM20,0.2677,22.0,9.64,10.75
COM21,0.2677,-17.05,49.95,-84.89
COM16,0.352,-32.28,6.62,-119.81
COM18,0.352,-16.8,37.79,-14.26
COM19,0.352,-20.72,-11.63,58.42
COM20,0.352,27.38,-55.91,37.27
COM21,0.352,-6.35,31.68,-104.29
COM16,0.1661,-37.36,32.42,-82.75
COM18,0.1661,-18.07,17.45,-47.93
COM19,0.1661,-62.19,56.79,-2.2
COM20,0.1661,-21.86,9.68,-19.42
COM21,0.1661,-56.8,51.82,-80.27
COM16,0.5032,-33.47,23.56,-140.16
COM18,0.5032,-0.36,41.6,1.15
COM19,0.5032,-70.39,-4.52,103.67
COM20,0.5032,-14.19,-53.93,82.57
COM21,0.5032,-56.87,34.04,-139.85
COM16,0.6599,-29.37,33.9,-163.49
COM18,0.6599,-7.57,45.38,11.82
COM19,0.6599,-25.53,-4.28,152.31
COM20,0.6599,29.88,-53.43,128.67
COM21,0.6599,-19.92,32.46,-152.84
COM16,0.4852,-33.69,22.56,-137.29
COM18,0.4852,-1.69,41.15,-0.69
COM19,0.4852,-70.06,-4.41,98.59
COM20,0.4852,-13.95,-53.73,76.77
COM21,0.4852,-56.11,33.81,-137.09
COM16,0.4464,-34.39,57.05,-122.14
COM18,0.4464,-9.14,24.68,-24.83
COM19,0.4464,-67.1,62.66,85.71
COM20,0.4464,-19.01,11.68,64.66
COM21,0.4464,-69.36,51.82,-124.31
COM16,0.3861,-31.89,10.15,-124.68
COM18,0.3861,-16.01,38.43,-11.54
COM19,0.3861,-21.05,-9.98,68.14
COM20,0.3861,27.81,-55.56,46.61
COM21,0.3861,-7.97,32.1,-109.85
COM16,0.2723,-33.7,38.32,-99.29
COM18,0.2723,-25.65,19.92,-41.26
COM19,0.2723,-16.57,54.99,31.18
COM20,0.2723,22.21,9.14,12.26
COM21,0.2723,-17.46,50.21,-85.12
COM16,0.405,-31.79,11.55,-127.08
COM18,0.405,-15.01,38.88,-9.8
COM19,0.405,-21.57,-9.97,73.6
COM20,0.405,27.81,-55.44,52.3
COM21,0.405,-8.85,32.2,-112.67
COM16,0.653,-32.14,37.5,-160.85
COM18,0.653,4.78,45.39,12.96
COM19,0.653,-72.78,0.19,149.85
COM20,0.653,-12.38,-52.35,127.25
COM21,0.653,-63.93,34.51,-164.02
COM16,0.2716,-32.81,0.18,-108.64
COM18,0.2716,-19.15,34.84,-21.06
COM19,0.2716,-19.82,-12.21,33.04
COM20,0.2716,26.35,-55.91,13.34
COM21,0.2716,-3.77,31.71,-92.57
COM16,0.6097,-33.15,71.54,-145.64
COM18,0.6097,-4.07,28.85,-11.39
COM19,0.6097,-69.66,66.07,136.14
COM20,0.6097,-17.31,12.64,114.54
COM21,0.6097,-69.06,47.12,-134.61
COM16,0.3462,-33.18,44.81,-109.25
COM18,0.3462,-23.95,21.78,-35.96
COM19,0.3462,-17.72,56.5,54.5
COM20,0.3462,22.44,9.68,34.9
COM21,0.3462,-20.71,50.21,-96.97
COM16,0.24,-33.44,-4.07,-103.58
COM18,0.24,-20.5,34.06,-23.91
COM19,0.24,-19.06,-13.19,24.18
COM20,0.24,26.17,-56.7,4.13
COM21,0.24,-0.88,32.0,-87.39
COM16,0.4063,-34.0,15.46,-125.41
COM18,0.4063,-4.03,39.15,-7.89
COM19,0.4063,-68.39,-5.71,74.59
COM20,0.4063,-14.56,-54.24,53.54
COM21,0.4063,-53.12,33.6,-124.96
COM16,0.4955,-31.17,20.06,-139.53
COM18,0.4955,-12.27,41.09,-2.6
COM19,0.4955,-22.98,-7.45,102.01
COM20,0.4955,28.55,-54.29,79.66
COM21,0.4955,-13.14,32.37,-127.3
COM16,0.1968,-34.0,-7.06,-97.35
COM18,0.1968,-21.31,32.97,-27.93
COM19,0.1968,-17.88,-13.66,11.27
COM20,0.1968,25.57,-56.5,-9.67
COM21,0.1968,1.7,31.61,-80.4
COM16,0.6028,-33.44,70.91,-143.74
COM18,0.6028,-4.26,28.87,-12.24
COM19,0.6028,-69.0,65.97,134.77
COM20,0.6028,-17.4,12.6,112.4
COM21,0.6028,-76.15,52.14,-149.06
COM16,0.0331,-35.68,17.34,-65.62
COM18,0.0331,-33.34,13.58,-61.62
COM19,0.0331,-12.36,50.14,-43.54
COM20,0.0331,19.75,7.6,-59.99
COM21,0.0331,-7.26,49.31,-47.93
COM16,0.3351,-34.99,9.22,-115.0
COM18,0.3351,-5.82,37.27,-14.56
COM19,0.3351,-66.97,-7.14,52.67
COM20,0.3351,-15.56,-54.84,33.01
COM21,0.3351,-50.25,33.55,-113.7
COM16,0.1162,-34.93,24.27,-76.39
COM18,0.1162,-30.74,15.55,-54.4
COM19,0.1162,-13.43,51.71,-17.7
COM20,0.1162,20.72,8.24,-35.02
COM21,0.1162,-11.03,49.72,-61.46
COM16,0.1681,-34.61,28.68,-83.9
COM18,0.1681,-28.81,16.81,-49.94
COM19,0.1681,-14.66,52.71,-1.54
COM20,0.1681,20.86,8.49,-19.69
COM21,0.1681,-12.99,49.79,-69.56
COM16,0.6236,-32.65,72.67,-146.94
COM18,0.6236,-3.54,29.53,-10.33
COM19,0.6236,-69.74,66.21,140.56
COM20,0.6236,-17.71,13.14,119.28
COM21,0.6236,-69.16,47.04,-136.69
COM16,0.131,-36.62,-10.54,-87.6
COM18,0.131,-12.56,32.02,-30.91
COM19,0.131,-64.37,-12.0,-10.77
COM20,0.131,-17.15,-56.33,-28.21
COM21,0.131,-40.91,33.24,-82.15
COM16,0.6568,-32.1,37.56,-160.94
COM18,0.6568,4.25,41.26,12.52
COM19,0.6568,-72.62,0.23,151.25
COM20,0.6568,-12.38,-52.5,128.75
COM21,0.6568,-64.11,34.01,-163.96
COM16,0.003,-36.28,14.42,-60.97
COM18,0.003,-33.86,12.61,-64.01
COM19,0.003,-11.66,49.6,-52.55
COM20,0.003,19.29,7.59,-68.69
COM21,0.003,-5.84,49.69,-43.61
COM16,0.2875,-35.37,4.85,-108.89
COM18,0.2875,-7.42,35.96,-18.05
COM19,0.2875,-66.59,-8.26,38.13
COM20,0.2875,-16.0,-55.04,19.18
COM21,0.2875,-47.79,33.78,-106.4
COM16,0.6274,-32.47,35.24,-157.33
COM18,0.6274,4.36,44.72,11.07
COM19,0.6274,-72.19,-0.19,142.38
COM20,0.6274,-13.2,-52.54,120.47
COM21,0.6274,-62.67,34.21,-159.05
COM16,0.4788,-31.08,19.09,-137.76
COM18,0.4788,-12.89,40.95,-4.37
COM19,0.4788,-22.58,-7.9,96.52
COM20,0.4788,28.15,-54.24,75.51
COM21,0.4788,-12.02,32.16,-124.86
COM16,0.0156,-35.56,-23.45,-72.67
COM18,0.0156,-27.04,28.4,-43.03
COM19,0.0156,-14.99,-17.15,-45.15
COM20,0.0156,24.0,-57.47,-63.46
COM21,0.0156,9.31,31.51,-52.49
COM16,0.6067,-30.12,30.38,-155.37
COM18,0.6067,-8.73,44.25,7.05
COM19,0.6067,-24.31,-5.11,135.78
COM20,0.6067,26.72,-47.76,101.46
COM21,0.6067,-17.85,32.43,-144.67
COM16,0.0341,-36.24,17.56,-66.04
COM18,0.0341,-32.89,13.57,-61.76
COM19,0.0341,-12.02,50.24,-43.03
COM20,0.0341,19.84,7.53,-59.35
COM21,0.0341,-7.17,49.33,-48.19
COM16,0.6891,-30.29,75.64,-158.04
COM18,0.6891,-12.65,31.35,-7.59
COM19,0.6891,-22.83,63.64,161.17
COM20,0.6891,26.18,12.14,138.52
COM21,0.6891,-35.62,50.45,-150.24
COM16,0.5284,-34.16,64.94,-134.31
COM18,0.5284,-6.1,27.12,-18.18
COM19,0.5284,-60.96,58.11,99.71
COM20,0.5284,-18.3,11.9,90.68
COM21,0.5284,-72.99,51.96,-136.73
COM16,0.4073,-32.06,17.39,-128.48
COM18,0.4073,-14.54,38.93,-9.78
COM19,0.4073,-21.4,-9.73,74.68
COM20,0.4073,27.88,-55.3,53.37
COM21,0.4073,-8.9,31.96,-113.55
COM16,0.5005,-34.35,62.14,-129.81
COM18,0.5005,-7.17,26.35,-20.19
COM19,0.5005,-67.95,63.73,102.19
COM20,0.5005,-18.37,12.21,81.81
COM21,0.5005,-71.94,51.79,-132.33
COM16,0.1129,-37.69,-11.33,-84.73
COM18,0.1129,-12.6,31.33,-31.92
COM19,0.1129,-64.17,-11.97,-15.72
COM20,0.1129,-17.52,-56.45,-33.57
COM21,0.1129,-40.24,33.17,-79.18
COM16,0.4991,-31.91,58.84,-131.15
COM18,0.4991,-18.54,26.08,-23.14
COM19,0.4991,-19.86,59.68,101.89
COM20,0.4991,24.26,10.86,80.8
COM21,0.4991,-27.28,50.34,-120.24
COM16,0.252,-33.56,-2.57,-105.5
COM18,0.252,-19.39,34.83,-22.76
COM19,0.252,-18.88,-12.27,27.36
COM20,0.252,25.97,-56.41,7.81
COM21,0.252,-1.72,31.57,-88.9
COM16,0.5095,-33.68,25.04,-140.85
COM18,0.5095,0.75,42.22,1.6
COM19,0.5095,-70.19,-3.57,106.12
COM20,0.5095,-13.55,-53.71,84.8
COM21,0.5095,-57.26,34.11,-141.13
COM16,0.3837,-35.55,51.74,-113.07
COM18,0.3837,-10.66,23.68,-30.08
COM19,0.3837,-65.81,61.82,66.01
COM20,0.3837,-19.65,11.22,46.43
COM21,0.3837,-66.55,51.81,-114.41
COM16,0.1499,-34.85,27.64,-81.95
COM18,0.1499,-29.18,17.18,-51.63
COM19,0.1499,-14.23,52.53,-7.71
COM20,0.1499,21.2,8.47,-24.58
COM21,0.1499,-12.03,49.97,-65.87
COM16,0.2706,-32.76,-0.07,-107.91
COM18,0.2706,-18.76,35.56,-21.28
COM19,0.2706,-18.82,-12.48,33.32
COM20,0.2706,26.51,-56.37,13.2
COM21,0.2706,-2.92,31.93,-91.62
COM16,0.0691,-37.56,-15.13,-79.13
COM18,0.0691,-14.02,30.1,-35.96
COM19,0.0691,-63.1,-12.64,-29.1
COM20,0.0691,-18.07,-56.79,-46.8
COM21,0.0691,-38.18,33.05,-72.02
COM16,0.0189,-38.66,19.13,-62.0
COM18,0.0189,-21.82,13.7,-60.12
COM19,0.0189,-59.41,53.45,-47.97
COM20,0.0189,-22.86,8.7,-63.67
COM21,0.0189,-50.56,51.09,-57.24
COM16,0.4313,-31.72,13.99,-130.85
COM18,0.4313,-14.18,39.63,-8.12
COM19,0.4313,-21.42,-9.11,81.89
COM20,0.4313,27.88,-54.64,60.83
COM21,0.4313,-10.33,32.1,-116.66
COM16,0.3651,-32.71,46.17,-111.52
COM18,0.3651,-22.42,22.57,-34.23
COM19,0.3651,-17.37,56.76,60.1
COM20,0.3651,22.82,10.15,40.6
COM21,0.3651,-21.54,50.04,-99.33
COM16,0.6466,-30.32,71.61,-151.81
COM18,0.6466,-13.86,30.03,-10.57
COM19,0.6466,-21.95,62.86,148.52
COM20,0.6466,25.6,12.05,126.04
COM21,0.6466,-34.22,50.54,-143.72
COM16,0.5036,-34.04,62.23,-130.63
COM18,0.5036,-7.05,26.94,-20.81
COM19,0.5036,-67.38,63.83,103.31
COM20,0.5036,-17.94,12.1,82.51
COM21,0.5036,-71.84,51.87,-133.42
COM16,0.69,-28.98,36.79,-167.22
COM18,0.69,-6.05,46.52,14.25
COM19,0.69,-25.35,-4.25,161.78
COM20,0.69,30.65,-53.35,138.3
COM21,0.69,-20.99,32.76,-157.14
COM16,0.5787,-32.37,30.77,-149.44
COM18,0.5787,2.81,43.49,7.21
COM19,0.5787,-71.01,-2.68,127.8
COM20,0.5787,-11.48,-47.95,94.75
COM21,0.5787,-60.46,33.87,-151.23
COM16,0.255,-35.3,2.08,-103.89
COM18,0.255,-8.5,35.22,-20.84
COM19,0.255,-65.8,-9.14,28.2
COM20,0.255,-15.81,-55.41,9.74
COM21,0.255,-45.94,33.28,-101.1
COM16,0.0675,-37.05,-15.5,-78.68
COM18,0.0675,-14.32,30.49,-36.57
COM19,0.0675,-62.9,-12.69,-29.98
COM20,0.0675,-17.95,-56.16,-47.17
COM21,0.0675,-38.06,33.23,-72.47
COM16,0.2379,-36.2,38.74,-92.54
COM18,0.2379,-15.51,19.2,-42.79
COM19,0.2379,-62.91,58.21,21.05
COM20,0.2379,-20.99,10.47,2.47
COM21,0.2379,-59.65,51.36,-91.44
COM16,0.613,-33.12,72.13,-145.89
COM18,0.613,-4.12,28.98,-11.69
COM19,0.613,-69.21,66.09,137.08
COM20,0.613,-17.28,12.77,115.49
COM21,0.613,-76.17,52.47,-150.26
COM16,0.6051,-32.27,33.24,-153.76
COM18,0.6051,3.42,44.59,9.46
COM19,0.6051,-71.57,-1.67,135.83
COM20,0.6051,-12.54,-53.01,112.2
COM21,0.6051,-61.31,34.27,-155.58
COM16,0.67,-29.86,73.34,-155.15
COM18,0.67,-12.82,30.44,-8.65
COM19,0.67,-22.58,63.3,154.69
COM20,0.67,26.41,11.86,131.93
COM21,0.67,-34.56,50.75,-147.29
COM16,0.5113,-33.67,62.95,-131.36
COM18,0.5113,-6.64,26.74,-20.39
COM19,0.5113,-67.68,64.24,104.71
COM20,0.5113,-18.07,12.43,84.63
COM21,0.5113,-71.69,51.78,-134.17
COM16,0.1565,-34.52,27.94,-82.76
COM18,0.1565,-28.73,16.97,-51.03
COM19,0.1565,-14.4,52.65,-5.73
COM20,0.1565,21.2,8.7,-24.02
COM21,0.1565,-12.4,49.77,-66.97
COM16,0.2857,-33.07,39.21,-100.29
COM18,0.2857,-24.83,20.52,-40.88
COM19,0.2857,-16.38,55.12,35.61
COM20,0.2857,22.18,9.5,16.39
COM21,0.2857,-17.96,49.87,-87.6
COM16,0.5333,-30.2,23.06,-144.67
COM18,0.5333,-10.89,42.81,1.31
COM19,0.5333,-23.62,-7.23,112.6
COM20,0.5333,29.01,-54.33,90.84
COM21,0.5333,-14.27,32.17,-133.27
COM16,0.6152,-32.1,33.73,-154.95
COM18,0.6152,3.81,44.73,10.09
COM19,0.6152,-72.06,-1.71,138.17
COM20,0.6152,-12.69,-53.07,115.55
COM21,0.6152,-62.05,33.76,-157.14
COM16,0.4756,-31.7,56.42,-127.33
COM18,0.4756,-19.5,25.41,-24.66
COM19,0.4756,-19.71,59.06,94.27
COM20,0.4756,24.1,10.6,73.02
COM21,0.4756,-26.41,49.77,-117.0
COM16,0.2564,-36.17,40.6,-94.61
COM18,0.2564,-15.31,19.98,-41.15
COM19,0.2564,-63.51,58.69,26.66
COM20,0.2564,-20.77,10.22,7.72
COM21,0.2564,-60.92,51.4,-94.13
COM16,0.0606,-37.43,-16.22,-76.87
COM18,0.0606,-14.8,30.05,-36.52
COM19,0.0606,-63.06,-12.92,-32.15
COM20,0.0606,-17.86,-56.88,-50.32
COM21,0.0606,-37.95,32.89,-70.75
COM16,0.6862,-32.4,78.42,-155.67
COM18,0.6862,-1.68,31.48,-5.59
COM19,0.6862,-70.57,67.55,159.88
COM20,0.6862,-16.49,13.3,137.17
COM21,0.6862,-79.6,51.83,-160.91
COM16,0.2788,-32.93,1.22,-109.08
COM18,0.2788,-18.92,35.89,-20.91
COM19,0.2788,-19.22,-12.28,35.31
COM20,0.2788,26.35,-56.1,15.08
COM21,0.2788,-3.57,31.18,-92.95
COM16,0.575,-32.83,30.75,-149.57
COM18,0.575,2.67,43.72,6.81
COM19,0.575,-70.93,-2.57,126.06
COM20,0.575,-13.15,-52.98,103.54
COM21,0.575,-58.53,33.42,-150.7
COM16,0.4338,-33.85,18.25,-129.82
COM18,0.4338,-2.95,40.19,-5.49
COM19,0.4338,-68.52,-5.11,82.43
COM20,0.4338,-14.29,-53.51,62.29
COM21,0.4338,-53.72,33.66,-129.36
COM16,0.6325,-32.95,73.96,-148.6
COM18,0.6325,-3.46,30.28,-10.06
COM19,0.6325,-63.0,59.85,128.98
COM20,0.6325,-17.39,13.2,120.79
COM21,0.6325,-76.9,51.66,-152.44
COM16,0.4027,-31.5,11.87,-126.52
COM18,0.4027,-15.15,39.16,-9.81
COM19,0.4027,-21.4,-9.84,73.47
COM20,0.4027,27.42,-54.81,51.53
COM21,0.4027,-8.35,31.38,-111.83
COM16,0.2351,-36.3,38.33,-91.97
COM18,0.2351,-15.63,19.51,-42.94
COM19,0.2351,-63.51,58.14,20.1
COM20,0.2351,-21.02,10.32,1.55
COM21,0.2351,-59.48,50.56,-90.7
COM16,0.6543,-30.01,72.01,-152.77
COM18,0.6543,-13.33,30.58,-9.7
COM19,0.6543,-22.88,62.91,150.12
COM20,0.6543,25.52,12.04,127.41
COM21,0.6543,-33.84,49.49,-144.94
COM16,0.2701,-36.07,41.22,-96.97
COM18,0.2701,-14.47,20.31,-39.78
COM19,0.2701,-64.18,58.71,30.91
COM20,0.2701,-20.61,10.53,12.17
COM21,0.2701,-61.47,50.72,-96.58
COM16,0.4185,-31.36,12.88,-129.03
COM18,0.4185,-14.57,39.29,-9.15
COM19,0.4185,-21.83,-9.95,78.03
COM20,0.4185,27.92,-55.1,56.61
COM21,0.4185,-9.03,31.16,-114.75
COM16,0.1667,-33.02,-10.34,-93.85
COM18,0.1667,-22.61,32.53,-29.63
COM19,0.1667,-17.35,-14.61,1.35
COM20,0.1667,25.6,-56.49,-19.22
COM21,0.1667,3.44,30.83,-76.18
COM16,0.4746,-33.31,21.67,-135.2
COM18,0.4746,-1.65,40.73,-2.21
COM19,0.4746,-69.89,-4.25,95.63
COM20,0.4746,-14.06,-53.42,73.87
COM21,0.4746,-55.57,33.12,-135.42
COM16,0.3589,-35.17,49.23,-108.98
COM18,0.3589,-11.58,22.37,-32.21
COM19,0.3589,-65.39,60.92,57.91
COM20,0.3589,-19.52,11.21,37.97
COM21,0.3589,-65.43,50.68,-109.99
COM16,0.1435,-36.76,-8.98,-89.02
COM18,0.1435,-11.82,32.23,-29.54
COM19,0.1435,-64.75,-11.58,-7.22
COM20,0.1435,-16.97,-55.84,-25.93
COM21,0.1435,-41.24,32.4,-83.82
COM16,0.3138,-34.9,7.07,-111.98
COM18,0.3138,-6.49,36.38,-15.86
COM19,0.3138,-67.26,-7.86,45.82
COM20,0.3138,-15.47,-54.63,26.08
COM21,0.3138,-48.83,32.9,-110.09
COM16,0.654,-29.18,34.29,-161.48
COM18,0.654,-6.77,45.21,11.9
COM19,0.654,-25.35,-4.21,150.65
COM20,0.654,29.93,-53.26,126.59
COM21,0.654,-19.66,31.69,-151.55
COM16,0.4377,-33.61,18.32,-129.85
COM18,0.4377,-2.8,39.95,-5.14
COM19,0.4377,-69.16,-4.9,83.45
COM20,0.4377,-14.52,-53.64,62.79
COM21,0.4377,-54.35,33.04,-130.21
COM16,0.0806,-35.14,20.87,-71.81
COM18,0.0806,-31.6,14.82,-56.94
